MonuNum,Run_no,MonuNm,Type,Comp_sheet,TOPO,Gauss_Lo,LO,Y_Gauss,Y_LO,X_Gauss,X_LO,MSL_Hgt,H_acc,LatCD,LonCD,P_acc,CM_UTM,UTMCM,E_UTM,Y_UTM,N_UTM,X_UTM,Lat_WGS84,Lon_WGS84,P84_acc,EllpHgt,H84_acc,Geoid_Sep,Src_Geoid,PedHgt,PillHgt,TopSignal,BotSignal,Establ,Date_Revisions,Observed,Computed,Last_insp,Destroy,DegSqr,Invest,Check,Remark,Intervisibility,AREA_NM,Township,Reported_by
TSM3223,3223,,TSM,PH6273,2028B1,29,,46711.44,,2227156.98,,1363.34,,200805.144,283311.742,,27,,662359.75,,7773038.85,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3224,3224,,TSM,PH6073,2028B1,29,,47352.14,,2227064.98,,1367.1,,200802.096,283249.692,,27,,661720.27,,7773138.53,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3225,3225,,TSM,PH6073,2028B1,29,,47777.02,,2227000.45,,1370.34,,200759.96,283235.07,,27,,661296.24,,7773208.16,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3226,3226,,TSM,PH6073,2028B1,29,,48153.32,,2226725.5,,1370.35,,200750.985,283222.141,,27,,660923.31,,7773487.58,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3227,3227,,TSM,PH5874,2028B1,29,,49506.31,,2226020.9,,1383.99,,200727.948,283135.629,,27,,659579.04,,7774208.3,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3228,3228,,TSM,PH5874,2028B1,29,,49959.78,,2225337.8,,1349.87,,200705.691,283120.086,,27,,659133.86,,7774896.72,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3229,3229,,TSM,PH5875,2028B1,29,,50400.35,,2224995.25,,1345.44,,200654.51,283104.953,,27,,658697.49,,7775244.5,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM323,323,,TSM,TR9431,1731C3,31,,-6554.48,,1968710.45,,1514.7,,174801.13,310342.55,,33,,294552.7,,8031015.54,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM3230,3230,,TSM,PH5875,2028B1,29,,50797.13,,2224634.21,,1342.38,,200642.732,283051.33,,27,,658305.12,,7775610.23,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3231,3231,,TSM,PH5875,2028B1,29,,50940.85,,2224771.66,,1348.86,,200647.188,283046.369,,27,,658159.77,,7775474.53,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3232,3232,,TSM,PH5674,2028B1,29,,51674.87,,2225598.73,,1352.82,,200714.014,283021.017,,27,,657415.97,,7774656.43,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3233,3233,,TSM,PH5674,2028B1,29,,51863.41,,2225810.68,,1360.73,,200720.888,283014.504,,27,,657224.92,,7774446.79,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3234,3234,,TSM,PH5674,2028B1,29,,52069.59,,2226204.23,,1360.7,,200733.666,283007.366,,27,,657014.06,,7774055.8,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3235,3235,,TSM,PH5673,2028B1,29,,51908.87,,2226836.45,,1390.56,,200754.242,283012.834,,27,,657167.14,,7773421.77,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3236,3236,,TSM,PH5472,2028A2,29,,53176.12,,2227827.52,,1370.5,,200826.347,282929.101,,27,,655888.24,,7772446.13,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3237,3237,,TSM,PH5472,2028A2,29,,53714.58,,2227901.76,,1361.46,,200828.707,282910.554,,27,,655349,,7772378.38,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3239,3239,,TSM,PH5472,2028A2,29,,54380.65,,2228079.54,,1355.59,,200834.421,282847.602,,27,,654680.94,,7772208.64,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM324,324,Lidrary,TSM,TR9233,1731C3,31,,-5673.47,,1966424.67,,1543.94,,174646.784,310312.614,,33,,293647.24,,8033292.08,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,Hght to top of roof. 7mm hle in asbestos roof tile,,Harare,,
TSM3240,3240,,TSM,PH5471,2028A2,29,,54408.81,,2228403.17,,1349.62,,200844.942,282846.598,,27,,654648.9,,7771885.42,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3241,3241,,TSM,PH5271,2028A2,29,,55063.28,,2228503.71,,1350.98,,200848.145,282824.053,,27,,653993.36,,7771792.78,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3242,3242,,TSM,PH5271,2028A2,29,,55700.38,,2228450.53,,1350.01,,200846.35,282802.123,,27,,653357.04,,7771853.6,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3243,3243,,TSM,PH5870,2028B1,29,,50530.48,,2229882.88,,1389.35,,200933.442,283059.984,,27,,658508.64,,7770359.37,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3244,3244,,TSM,PH6068,2028B1,29,,48166.21,,2231423.75,,1376.83,,201023.77,283221.249,,27,,660853.92,,7768790.33,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3245,3245,,TSM,PH6069,2028B1,29,,48410.22,,2230767.89,,1368.87,,201002.419,283212.909,,27,,660617.86,,7769449.01,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3246,3246,,TSM,PH6070,2028B1,29,,48990.09,,2230029.34,,1379.45,,200938.349,283153.012,,27,,660046.97,,7770194.41,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3247,3247,,TSM,PH6070,2028B1,29,,48856.48,,2229473.74,,1377.46,,200920.293,283157.667,,27,,660187.25,,7770748.3,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3248,3248,,TSM,PH6071,2028B1,29,,48914.14,,2228915.76,,1380.43,,200902.142,283155.735,,27,,660136.31,,7771306.87,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3249,3249,,TSM,PH6071,2028B1,29,,48771.83,,2228433.5,,1377.28,,200846.473,283200.682,,27,,660284.38,,7771787.32,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Damaged by grader  conc top and cover box loose,,Bulawayo,,
TSM3250,3250,,TSM,PH5871,2028B1,29,,49316.04,,2228334.48,,1382.75,,200843.202,283141.954,,27,,659741.48,,7771892.85,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Damaged by grader :brass plug bent  July 1982,,Bulawayo,,
TSM3251,3251,,TSM,PH5871,2028B1,29,,49848.84,,2228299.19,,1379.71,,200842.006,283123.612,,27,,659209.18,,7771934.54,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3252,3252,,TSM,PH5871,2028B1,29,,50557.56,,2228472.52,,1390.67,,200847.575,283059.193,,27,,658498.52,,7771769.8,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3255,3255,,TSM,PH5871,2028B1,29,,50454.98,,2228987.16,,1387.55,,200904.321,283102.674,,27,,658594.91,,7771254.01,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3256,3256,,TSM,PH6070,2028B1,29,,48071.88,,2229326.22,,1368.11,,200915.567,283224.697,,27,,660973.47,,7770886.35,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Destroyed,,Bulawayo,,
TSM3257,3257,,TSM,PH6071,2028B1,29,,47373.91,,2228502.19,,1358.44,,200848.832,283248.808,,27,,661681.24,,7771701.83,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3258,3258,,TSM,PH6272,2028B1,29,,46763.25,,2227795.86,,1354.48,,200825.916,283309.899,,27,,662300.27,,7772400.7,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3259,3259,,TSM,PH6068,2028B1,29,,47618.92,,2231414.5,,1388,,201023.518,283240.097,,27,,661401.23,,7768792.99,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM326,326,,TSM,TR9425,1731C3,31,,-7232.39,,1973044.12,,1474.83,,175022.093,310405.622,,33,,295276.97,,8026688.85,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM3260,3260,,TSM,PH6269,2028B1,29,,46482.12,,2231187.92,,1372.76,,201016.25,283319.266,,27,,662540.55,,7769005.84,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3261,3261,,TSM,PH6269,2028B1,29,,46147.42,,2231172.68,,1368.43,,201015.783,283330.794,,27,,662875.4,,7769017.06,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3262,3262,,TSM,PH6268,2028B1,29,,45711.86,,2231413.45,,1365.95,,201023.65,283345.771,,27,,663307.97,,7768771.1,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3263,3263,,TSM,PH6470,2028B1,29,,44314.76,,2229541.72,,1357.71,,200922.9,283434.048,,27,,664727.36,,7770625.69,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3264,3264,,TSM,PH6470,2028B1,29,,44730.39,,2229434.43,,1356.58,,200919.376,283419.746,,27,,664313.09,,7770737.97,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3265,3265,,TSM,PH6270,2028B1,29,,45346.41,,2229270.04,,1348.9,,200913.978,283358.549,,27,,663699.15,,7770909.74,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3266,3266,,TSM,PH6271,2028B1,29,,45815.23,,2229155.45,,1340.16,,200910.212,283342.416,,27,,663231.78,,7771029.95,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Amended Feb 1983,,Bulawayo,,
TSM3267,3267,,TSM,PH6271,2028B1,29,,46704.76,,2229081.88,,1346.79,,200907.742,283311.794,,27,,662343.29,,7771114.18,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3268,3268,,TSM,PH6071,2028B1,29,,47185.88,,2229186.02,,1353.28,,200911.087,283255.218,,27,,661861.01,,7771015.85,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3269,3269,,TSM,PH5870,2028B1,29,,49977.42,,2229606.43,,1386.98,,200924.504,283119.056,,27,,659064.92,,7770629.13,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM327,327,,TSM,TR9625,1731C3,31,,-7960.67,,1973533.75,,1483.2,,175038.011,310430.362,,33,,296010.53,,8026206.99,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,Destroyed. See Tsm724,,Harare,,
TSM3270,3270,,TSM,PH5672,2028B1,29,,51758.6,,2228072.04,,1374.67,,200834.437,283017.881,,27,,657302.54,,7772184.62,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3271,3271,,TSM,PH6073,2028B1,29,,48782.61,,2227177.65,,1371.31,,200805.632,283200.432,,27,,660288.7,,7773043.07,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3272,3272,,TSM,PH6072,2028B1,29,,48635.17,,2227605.08,,1367.6,,200819.545,283205.467,,27,,660430.99,,7772613.95,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3273,3273,,TSM,PH6272,2028B1,29,,45801.27,,2227231.96,,1350.8,,200807.661,283343.071,,27,,663268.86,,7772952.94,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Replaces TSM3221,,Bulawayo,,
TSM3274,3274,,TSM,PH6272,2028B1,29,,46224.84,,2227190.17,,1356.7,,200806.266,283328.492,,27,,662845.87,,7772999.82,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Replaces 3222,,Bulawayo,,
TSM3275,3275,,TSM,PH6470,2028B1,29,,44762.91,,2229449.63,,1356.39,,200919.868,283418.625,,27,,664280.39,,7770723.16,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Replaces 3264,,Bulawayo,,
TSM3276,3276,,TSM,PH6270,2028B1,29,,45343.54,,2229266.95,,1348.84,,200913.878,283358.648,,27,,663702.06,,7770912.79,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Replaces 3265,,Bulawayo,,
TSM3278,3278,,TSM,PH6470,2028B1,29,,45025.03,,2229379.11,,1352.23,,200917.552,283409.605,,27,,664019.17,,7770796.82,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM328,328,,TSM,TR9625,1731C3,31,,-8517.32,,1973926.46,,1485.88,,175050.778,310449.273,,33,,296571.42,,8025820.21,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,Destroyed.,,Harare,,
TSM3281,3281,,TSM,PH6670,2028B1,29,,42879.7,,2229297.2,,1337.84,,200915.065,283523.483,,27,,666165.13,,7770852.92,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Replaces TSM3072,,Bulawayo,,
TSM3282,3282,,TSM,PH6669,2028B1,29,,42285.25,,2230219.22,,1346.51,,200945.096,283543.875,,27,,666748.4,,7769923.88,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Replaces TSM 3094,,Bulawayo,,
TSM3283,3283,,TSM,PH6069,2028B1,29,,48791.76,,2230273.44,,1377.2,,200946.305,283159.818,,27,,660242.33,,7769947.96,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3284,3284,,TSM,PH6070,2028B1,29,,48603.22,,2229406.37,,1375.34,,200918.125,283206.394,,27,,660441.27,,7770812.6,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Destroyed 28/11/90,,Bulawayo,,
TSM3285,3285,,TSM,PH6068,2028B1,29,,48286.29,,2231492.08,,1376.42,,201025.981,283217.107,,27,,660733.04,,7768723.46,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3286,3286,,TSM,PH6068,2028B1,29,,48490.44,,2231541.32,,1376.66,,201027.564,283210.072,,27,,660528.33,,7768676.69,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3287,3287,,TSM,PH6068,2028B1,29,,48450.29,,2231649.92,,1376.38,,201031.099,283211.444,,27,,660567.17,,7768567.63,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3288,3288,,TSM,PH6068,2028B1,29,,48376.78,,2231940.03,,1371.4,,201040.54,283213.948,,27,,660637.18,,7768276.69,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3289,3289,,TSM,PH6068,2028B1,29,,48575.11,,2232098.99,,1368.7,,201045.691,283207.102,,27,,660436.97,,7768120.14,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM329,329,,TSM,TR9625,1731C3,31,,-8902.8,,1974198.61,,1487.12,,175059.626,310502.369,,33,,296959.83,,8025552.18,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM3290,3290,,TSM,PH6068,2028B1,29,,48818.42,,2232186.34,,1367.41,,201048.51,283158.715,,27,,660192.65,,7768035.74,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3291,3291,,TSM,PH5867,2028B1,29,,49064.71,,2232231.45,,1361.98,,201049.954,283150.228,,27,,659945.86,,7767993.6,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3292,3292,,TSM,PH5868,2028B1,29,,49185.54,,2232128.22,,1357,,201046.586,283146.077,,27,,659826.3,,7768098.27,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3293,3293,,TSM,PH5868,2028B1,29,,49399.59,,2231875.82,,1359.79,,201038.358,283138.731,,27,,659615.33,,7768353.2,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3294,3294,,TSM,PH5868,2028B1,29,,49430.19,,2231520.39,,1364.19,,201026.797,283137.712,,27,,659589.01,,7768708.93,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3295,3295,,TSM,PH5868,2028B1,29,,49304.74,,2231360.49,,1362.14,,201021.609,283142.047,,27,,659716.37,,7768867.29,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3296,3296,,TSM,PH5869,2028B1,29,,49067.69,,2231185.84,,1364.76,,201015.951,283150.228,,27,,659955.47,,7769039.05,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3297,3297,,TSM,PH6069,2028B1,29,,48717.02,,2231114.73,,1367.47,,201013.67,283202.311,,27,,660306.94,,7769105.94,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3298,3298,,TSM,PH6069,2028B1,29,,48568.02,,2231193.43,,1370.17,,201016.243,283207.434,,27,,660454.96,,7769025.45,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3299,3299,,TSM,PH6068,2028B1,29,,48531.54,,2231381.65,,1372.31,,201022.367,283208.672,,27,,660489.17,,7768836.83,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM33,33,,TSM,TR9227,1731C3,31,,-5260.14,,1972423.76,,1468.54,,175001.934,310258.636,,33,,293297.95,,8027288.15,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM330,330,,TSM,TR9625,1731C3,31,,-9310.62,,1974550.99,,1494.67,,175111.082,310516.225,,33,,297371.44,,8025204.14,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM3300,3300,,TSM,PH6068,2028B1,29,,48846.87,,2231470.74,,1366.34,,201025.236,283157.804,,27,,660172.83,,7768751.55,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3301,3301,,TSM,PH6068,2028B1,29,,48904.11,,2231630.07,,1365.23,,201030.412,283155.818,,27,,660113.67,,7768592.94,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3302,3302,,TSM,PH6068,2028B1,29,,48953.67,,2231765.19,,1364.17,,201034.801,283154.098,,27,,660062.5,,7768458.44,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3303,3303,,TSM,PH6068,2028B1,29,,48709.28,,2231685.75,,1370.54,,201032.24,283202.522,,27,,660307.8,,7768534.93,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3304,3304,,TSM,PH6069,2028B1,29,,48321.81,,2231029.15,,1372.24,,201010.923,283215.928,,27,,660703.1,,7769186.74,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3305,3305,,TSM,PH6069,2028B1,29,,47978.82,,2230894.85,,1369.35,,201006.587,283227.753,,27,,661047.65,,7769316.89,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3306,3306,,TSM,PH6069,2028B1,29,,47754.15,,2230820.31,,1378.73,,201004.183,283235.496,,27,,661273.18,,7769388.7,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3307,3307,,TSM,PH6069,2028B1,29,,47398.77,,2230998,,1364.54,,201009.993,283247.718,,27,,661626.35,,7769206.77,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3308,3308,,TSM,PH6068,2028B1,29,,47168.36,,2231290.91,,1373.44,,201019.539,283255.625,,27,,661853.19,,7768911.14,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3309,3309,,TSM,PH6068,2028B1,29,,47306.21,,2231630.26,,1382.28,,201030.562,283250.846,,27,,661711.29,,7768573.51,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM331,331,,TSM,TR9625,1731C3,31,,-9794.93,,1975006.8,,1504.88,,175125.902,310532.682,,33,,297860.65,,8024753.5,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM3310,3310,,TSM,PH6068,2028B1,29,,47446.49,,2231856.57,,1383.53,,201037.909,283245.994,,27,,661568.31,,7768348.93,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3311,3311,,TSM,PH6068,2028B1,29,,47608.2,,2232009.04,,1381.29,,201042.853,283240.41,,27,,661404.79,,7768198.44,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3312,3312,,TSM,PH6068,2028B1,29,,47970.69,,2231974,,1375.84,,201041.681,283227.93,,27,,661042.78,,7768237.83,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3313,3313,,TSM,PH6068,2028B1,29,,48028.36,,2231810.35,,1378.79,,201036.354,283225.959,,27,,660987.1,,7768402.15,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3314,3314,,TSM,PH6071,2028B1,29,,47970.34,,2229173.99,,1365.84,,200910.625,283228.208,,27,,661076.83,,7771037.33,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3315,3315,,TSM,PH6071,2028B1,29,,48234.06,,2228852.23,,1369.95,,200900.138,283219.158,,27,,660817.02,,7771362.21,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Cancelled 7/2/84,,Bulawayo,,
TSM3316,3316,,TSM,PH6071,2028B1,29,,48444.91,,2228626.68,,1374.8,,200852.784,283211.92,,27,,660608.93,,7771590.26,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,Cancelled 7/2/84,,Bulawayo,,
TSM3317,3317,,TSM,PH6071,2028B1,29,,48789.49,,2228457.54,,1377.58,,200847.253,283200.072,,27,,660266.44,,7771763.5,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3318,3318,,TSM,PH6072,2028B1,29,,48578.87,,2228066.48,,1369.7,,200834.554,283207.361,,27,,660481.73,,7772151.96,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3319,3319,,TSM,PH6072,2028B1,29,,48476.98,,2228091.02,,1371.5,,200835.362,283210.867,,27,,660583.3,,7772126.2,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM332,332,,TSM,TR9625,1731C3,31,,-8198.21,,1974602.53,,1496.9,,175112.775,310438.444,,33,,296259.52,,8025140.69,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM3320,3320,,TSM,PH6071,2028B1,29,,48115.85,,2228236.02,,1368.86,,200840.11,283223.287,,27,,660942.63,,7771976.88,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3321,3321,,TSM,PH6071,2028B1,29,,47695.39,,2228376.3,,1363.46,,200844.709,283237.751,,27,,661361.32,,7771831.57,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3322,3322,,TSM,PH6072,2028B1,29,,47529.82,,2227894.62,,1351.61,,200829.06,283243.497,,27,,661532.65,,7772311.17,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3323,3323,,TSM,PH6072,2028B1,29,,47293.58,,2227983.15,,1348.59,,200831.96,283251.622,,27,,661767.79,,7772219.82,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3324,3324,,TSM,PH6272,2028B1,29,,46938.09,,2228011.26,,1348.89,,200832.905,283303.859,,27,,662122.87,,7772187.45,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3325,3325,,TSM,PH6072,2028B1,29,,47164.54,,2227844.6,,1353.69,,200827.466,283256.078,,27,,661898.47,,7772356.79,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3326,3326,,TSM,PH6072,2028B1,29,,47269.85,,2227735.85,,1355.14,,200823.92,283252.462,,27,,661794.48,,7772466.79,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3327,3327,,TSM,PH6072,2028B1,29,,47885.17,,2227413.92,,1361.09,,200813.396,283231.308,,27,,661183.15,,7772796.06,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3328,3328,,TSM,PH6072,2028B1,29,,48084.78,,2227413.86,,1359.2,,200813.376,283224.435,,27,,660983.57,,7772798.53,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3329,3329,,TSM,PH6072,2028B1,29,,48447.72,,2227711.28,,1361.06,,200823.015,283211.911,,27,,660617.12,,7772505.52,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM333,333,,TSM,TR9225,1731C3,31,,-4589.55,,1972915.57,,1467.49,,175017.937,310235.866,,33,,292632.58,,8026789.14,,0,0,,0,,0,,0,0,0,0,,1975-10-01 00:00:00,,,,,1731,False,False,,,Harare,,
TSM3330,3330,,TSM,PH5871,2028B1,29,,49089.89,,2228358.77,,1378.82,,200844.013,283149.738,,27,,659967.29,,7771865.87,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3331,3331,,TSM,PH5872,2028B1,29,,49100.28,,2228117.32,,1379.35,,200836.16,283149.404,,27,,659959.8,,7772107.39,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3332,3332,,TSM,PH5872,2028B1,29,,49158.41,,2227914.6,,1379.08,,200829.562,283147.422,,27,,659904.12,,7772310.78,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
TSM3333,3333,,TSM,PH5872,2028B1,29,,49258.59,,2227786.51,,1377,,200825.388,283143.985,,27,,659805.5,,7772440.04,,0,0,,0,,0,,0,0,0,0,,,,,,,2028,False,False,,,Bulawayo,,
